[2020-12-12 00:28:34]	RCC - prev: {"nu":61,"lrn":7,"rev":159}, current: {"nu":61,"lrn":7,"rev":158}
[2020-12-12 00:28:34]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:28:36]	RCC - prev: {"nu":61,"lrn":7,"rev":158}, current: {"nu":61,"lrn":8,"rev":159}
[2020-12-12 00:28:36]	 - Output instruction: {"instType":1,"dy":-2,"logType":"unknown"}
[2020-12-12 00:28:50]	 - Output instruction: {"instType":2}
[2020-12-12 00:28:51]	RCC - prev: {"nu":61,"lrn":8,"rev":159}, current: {"nu":61,"lrn":8,"rev":158}
[2020-12-12 00:28:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:29:54]	RCC - prev: {"nu":61,"lrn":8,"rev":158}, current: {"nu":61,"lrn":9,"rev":158}
[2020-12-12 00:29:54]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-12 00:29:56]	RCC - prev: {"nu":61,"lrn":9,"rev":158}, current: {"nu":61,"lrn":9,"rev":157}
[2020-12-12 00:29:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:30:00]	RCC - prev: {"nu":61,"lrn":9,"rev":157}, current: {"nu":60,"lrn":10,"rev":157}
[2020-12-12 00:30:00]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:30:02]	RCC - prev: {"nu":60,"lrn":10,"rev":157}, current: {"nu":60,"lrn":10,"rev":156}
[2020-12-12 00:30:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:31:18]	 - Output instruction: {"instType":2}
[2020-12-12 00:31:30]	RCC - prev: {"nu":60,"lrn":10,"rev":156}, current: {"nu":60,"lrn":10,"rev":156}
[2020-12-12 00:31:30]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-12 00:31:32]	RCC - prev: {"nu":60,"lrn":10,"rev":156}, current: {"nu":60,"lrn":11,"rev":156}
[2020-12-12 00:31:32]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-12 00:31:33]	RCC - prev: {"nu":60,"lrn":11,"rev":156}, current: {"nu":60,"lrn":11,"rev":156}
[2020-12-12 00:31:33]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-12 00:31:34]	 - Output instruction: {"instType":3}
[2020-12-12 00:31:37]	RCC - prev: {"nu":60,"lrn":11,"rev":156}, current: {"nu":60,"lrn":10,"rev":156}
[2020-12-12 00:31:37]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:31:39]	RCC - prev: {"nu":60,"lrn":10,"rev":156}, current: {"nu":60,"lrn":9,"rev":156}
[2020-12-12 00:31:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:31:57]	RCC - prev: {"nu":60,"lrn":9,"rev":156}, current: {"nu":59,"lrn":9,"rev":156}
[2020-12-12 00:31:57]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:32:41]	RCC - prev: {"nu":59,"lrn":9,"rev":156}, current: {"nu":59,"lrn":10,"rev":155}
[2020-12-12 00:32:41]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:32:44]	RCC - prev: {"nu":59,"lrn":10,"rev":155}, current: {"nu":59,"lrn":9,"rev":155}
[2020-12-12 00:32:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:33:36]	 - Output instruction: {"instType":2}
[2020-12-12 00:33:38]	RCC - prev: {"nu":59,"lrn":9,"rev":155}, current: {"nu":58,"lrn":9,"rev":155}
[2020-12-12 00:33:38]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:33:53]	RCC - prev: {"nu":58,"lrn":9,"rev":155}, current: {"nu":58,"lrn":9,"rev":154}
[2020-12-12 00:33:53]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:33:55]	RCC - prev: {"nu":58,"lrn":9,"rev":154}, current: {"nu":58,"lrn":8,"rev":154}
[2020-12-12 00:33:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:34:16]	RCC - prev: {"nu":58,"lrn":8,"rev":154}, current: {"nu":58,"lrn":7,"rev":154}
[2020-12-12 00:34:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:34:31]	RCC - prev: {"nu":58,"lrn":7,"rev":154}, current: {"nu":58,"lrn":6,"rev":154}
[2020-12-12 00:34:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:34:34]	RCC - prev: {"nu":58,"lrn":6,"rev":154}, current: {"nu":58,"lrn":6,"rev":153}
[2020-12-12 00:34:34]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:34:43]	RCC - prev: {"nu":58,"lrn":6,"rev":153}, current: {"nu":57,"lrn":6,"rev":153}
[2020-12-12 00:34:43]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:34:48]	RCC - prev: {"nu":57,"lrn":6,"rev":153}, current: {"nu":57,"lrn":6,"rev":152}
[2020-12-12 00:34:48]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:34:49]	RCC - prev: {"nu":57,"lrn":6,"rev":152}, current: {"nu":57,"lrn":6,"rev":151}
[2020-12-12 00:34:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:35:13]	RCC - prev: {"nu":57,"lrn":6,"rev":151}, current: {"nu":56,"lrn":6,"rev":151}
[2020-12-12 00:35:13]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:35:14]	RCC - prev: {"nu":56,"lrn":6,"rev":151}, current: {"nu":56,"lrn":6,"rev":150}
[2020-12-12 00:35:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:35:45]	RCC - prev: {"nu":56,"lrn":6,"rev":150}, current: {"nu":56,"lrn":8,"rev":149}
[2020-12-12 00:35:45]	 - Output instruction: {"instType":1,"dy":-1,"logType":"rev-again"}
[2020-12-12 00:35:52]	RCC - prev: {"nu":56,"lrn":8,"rev":149}, current: {"nu":55,"lrn":8,"rev":149}
[2020-12-12 00:35:52]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:35:55]	RCC - prev: {"nu":55,"lrn":8,"rev":149}, current: {"nu":55,"lrn":8,"rev":148}
[2020-12-12 00:35:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:35:57]	 - Output instruction: {"instType":3}
[2020-12-12 00:36:02]	 - Output instruction: {"instType":2}
[2020-12-12 00:36:19]	RCC - prev: {"nu":55,"lrn":8,"rev":149}, current: {"nu":55,"lrn":8,"rev":148}
[2020-12-12 00:36:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:37:19]	RCC - prev: {"nu":55,"lrn":8,"rev":148}, current: {"nu":55,"lrn":8,"rev":147}
[2020-12-12 00:37:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:37:33]	RCC - prev: {"nu":55,"lrn":8,"rev":147}, current: {"nu":55,"lrn":7,"rev":147}
[2020-12-12 00:37:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:37:43]	RCC - prev: {"nu":55,"lrn":7,"rev":147}, current: {"nu":55,"lrn":6,"rev":147}
[2020-12-12 00:37:43]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:37:46]	RCC - prev: {"nu":55,"lrn":6,"rev":147}, current: {"nu":55,"lrn":6,"rev":146}
[2020-12-12 00:37:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:37:48]	RCC - prev: {"nu":55,"lrn":6,"rev":146}, current: {"nu":54,"lrn":6,"rev":146}
[2020-12-12 00:37:48]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:38:22]	RCC - prev: {"nu":54,"lrn":6,"rev":146}, current: {"nu":54,"lrn":6,"rev":145}
[2020-12-12 00:38:22]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:38:29]	RCC - prev: {"nu":54,"lrn":6,"rev":145}, current: {"nu":54,"lrn":6,"rev":144}
[2020-12-12 00:38:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:38:33]	RCC - prev: {"nu":54,"lrn":6,"rev":144}, current: {"nu":54,"lrn":5,"rev":144}
[2020-12-12 00:38:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:38:40]	RCC - prev: {"nu":54,"lrn":5,"rev":144}, current: {"nu":54,"lrn":8,"rev":143}
[2020-12-12 00:38:40]	 - Output instruction: {"instType":1,"dy":-2,"logType":"rev-again"}
[2020-12-12 00:38:42]	RCC - prev: {"nu":54,"lrn":8,"rev":143}, current: {"nu":54,"lrn":8,"rev":142}
[2020-12-12 00:38:42]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:38:46]	RCC - prev: {"nu":54,"lrn":8,"rev":142}, current: {"nu":53,"lrn":9,"rev":142}
[2020-12-12 00:38:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:38:51]	RCC - prev: {"nu":53,"lrn":9,"rev":142}, current: {"nu":53,"lrn":9,"rev":141}
[2020-12-12 00:38:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:39:02]	RCC - prev: {"nu":53,"lrn":9,"rev":141}, current: {"nu":53,"lrn":9,"rev":140}
[2020-12-12 00:39:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:39:54]	RCC - prev: {"nu":53,"lrn":9,"rev":140}, current: {"nu":53,"lrn":11,"rev":140}
[2020-12-12 00:39:54]	 - Output instruction: {"instType":1,"dy":-2,"logType":"again"}
[2020-12-12 00:39:55]	RCC - prev: {"nu":53,"lrn":11,"rev":140}, current: {"nu":53,"lrn":10,"rev":140}
[2020-12-12 00:39:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:40:05]	 - Output instruction: {"instType":2}
[2020-12-12 00:40:05]	RCC - prev: {"nu":53,"lrn":10,"rev":140}, current: {"nu":53,"lrn":10,"rev":139}
[2020-12-12 00:40:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:40:09]	RCC - prev: {"nu":53,"lrn":10,"rev":139}, current: {"nu":52,"lrn":11,"rev":139}
[2020-12-12 00:40:09]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:40:14]	RCC - prev: {"nu":52,"lrn":11,"rev":139}, current: {"nu":52,"lrn":11,"rev":138}
[2020-12-12 00:40:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:40:16]	RCC - prev: {"nu":52,"lrn":11,"rev":138}, current: {"nu":52,"lrn":11,"rev":137}
[2020-12-12 00:40:16]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:40:23]	RCC - prev: {"nu":52,"lrn":11,"rev":137}, current: {"nu":51,"lrn":11,"rev":137}
[2020-12-12 00:40:23]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:40:25]	RCC - prev: {"nu":51,"lrn":11,"rev":137}, current: {"nu":51,"lrn":11,"rev":136}
[2020-12-12 00:40:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:40:36]	RCC - prev: {"nu":51,"lrn":11,"rev":136}, current: {"nu":51,"lrn":11,"rev":135}
[2020-12-12 00:40:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:40:52]	RCC - prev: {"nu":51,"lrn":11,"rev":135}, current: {"nu":50,"lrn":11,"rev":135}
[2020-12-12 00:40:52]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:40:55]	RCC - prev: {"nu":50,"lrn":11,"rev":135}, current: {"nu":50,"lrn":10,"rev":135}
[2020-12-12 00:40:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:41:02]	RCC - prev: {"nu":50,"lrn":10,"rev":135}, current: {"nu":50,"lrn":10,"rev":134}
[2020-12-12 00:41:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:41:09]	RCC - prev: {"nu":50,"lrn":10,"rev":134}, current: {"nu":50,"lrn":12,"rev":133}
[2020-12-12 00:41:09]	 - Output instruction: {"instType":1,"dy":-1,"logType":"rev-again"}
[2020-12-12 00:41:11]	RCC - prev: {"nu":50,"lrn":12,"rev":133}, current: {"nu":50,"lrn":12,"rev":132}
[2020-12-12 00:41:11]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:41:12]	 - Output instruction: {"instType":3}
[2020-12-12 00:41:14]	RCC - prev: {"nu":50,"lrn":12,"rev":133}, current: {"nu":50,"lrn":12,"rev":132}
[2020-12-12 00:41:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:41:18]	RCC - prev: {"nu":50,"lrn":12,"rev":132}, current: {"nu":50,"lrn":12,"rev":131}
[2020-12-12 00:41:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:41:41]	 - Output instruction: {"instType":2}
[2020-12-12 00:41:43]	RCC - prev: {"nu":50,"lrn":12,"rev":131}, current: {"nu":49,"lrn":12,"rev":131}
[2020-12-12 00:41:43]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:41:51]	RCC - prev: {"nu":49,"lrn":12,"rev":131}, current: {"nu":49,"lrn":11,"rev":131}
[2020-12-12 00:41:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:41:54]	RCC - prev: {"nu":49,"lrn":11,"rev":131}, current: {"nu":49,"lrn":11,"rev":130}
[2020-12-12 00:41:54]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:41:58]	RCC - prev: {"nu":49,"lrn":11,"rev":130}, current: {"nu":48,"lrn":11,"rev":130}
[2020-12-12 00:41:58]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:42:03]	RCC - prev: {"nu":48,"lrn":11,"rev":130}, current: {"nu":48,"lrn":11,"rev":129}
[2020-12-12 00:42:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:42:10]	RCC - prev: {"nu":48,"lrn":11,"rev":129}, current: {"nu":48,"lrn":11,"rev":128}
[2020-12-12 00:42:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:42:19]	RCC - prev: {"nu":48,"lrn":11,"rev":128}, current: {"nu":47,"lrn":12,"rev":128}
[2020-12-12 00:42:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:42:29]	RCC - prev: {"nu":47,"lrn":12,"rev":128}, current: {"nu":47,"lrn":11,"rev":128}
[2020-12-12 00:42:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:42:31]	RCC - prev: {"nu":47,"lrn":11,"rev":128}, current: {"nu":47,"lrn":10,"rev":128}
[2020-12-12 00:42:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:43:28]	RCC - prev: {"nu":47,"lrn":10,"rev":128}, current: {"nu":46,"lrn":12,"rev":128}
[2020-12-12 00:43:28]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-12-12 00:43:30]	RCC - prev: {"nu":46,"lrn":12,"rev":128}, current: {"nu":47,"lrn":11,"rev":127}
[2020-12-12 00:43:30]	 - Output instruction: {"instType":2}
[2020-12-12 00:43:32]	RCC - prev: {"nu":47,"lrn":11,"rev":127}, current: {"nu":46,"lrn":12,"rev":127}
[2020-12-12 00:43:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:44:25]	RCC - prev: {"nu":46,"lrn":12,"rev":127}, current: {"nu":46,"lrn":12,"rev":126}
[2020-12-12 00:44:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:44:38]	RCC - prev: {"nu":46,"lrn":12,"rev":126}, current: {"nu":46,"lrn":13,"rev":126}
[2020-12-12 00:44:38]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-12 00:44:40]	RCC - prev: {"nu":46,"lrn":13,"rev":126}, current: {"nu":46,"lrn":12,"rev":126}
[2020-12-12 00:44:40]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:44:48]	RCC - prev: {"nu":46,"lrn":12,"rev":126}, current: {"nu":46,"lrn":12,"rev":125}
[2020-12-12 00:44:48]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:44:51]	RCC - prev: {"nu":46,"lrn":12,"rev":125}, current: {"nu":46,"lrn":11,"rev":125}
[2020-12-12 00:44:51]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:45:00]	RCC - prev: {"nu":46,"lrn":11,"rev":125}, current: {"nu":45,"lrn":11,"rev":125}
[2020-12-12 00:45:00]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:45:10]	RCC - prev: {"nu":45,"lrn":11,"rev":125}, current: {"nu":45,"lrn":11,"rev":124}
[2020-12-12 00:45:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:45:51]	RCC - prev: {"nu":45,"lrn":11,"rev":124}, current: {"nu":45,"lrn":13,"rev":123}
[2020-12-12 00:45:51]	 - Output instruction: {"instType":1,"dy":-1,"logType":"rev-again"}
[2020-12-12 00:47:38]	RCC - prev: {"nu":45,"lrn":13,"rev":123}, current: {"nu":45,"lrn":16,"rev":123}
[2020-12-12 00:47:38]	 - Output instruction: {"instType":1,"dy":-3,"logType":"again"}
[2020-12-12 00:47:41]	RCC - prev: {"nu":45,"lrn":16,"rev":123}, current: {"nu":45,"lrn":15,"rev":123}
[2020-12-12 00:47:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:47:45]	RCC - prev: {"nu":45,"lrn":15,"rev":123}, current: {"nu":45,"lrn":15,"rev":122}
[2020-12-12 00:47:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:47:53]	RCC - prev: {"nu":45,"lrn":15,"rev":122}, current: {"nu":44,"lrn":15,"rev":122}
[2020-12-12 00:47:53]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:47:56]	RCC - prev: {"nu":44,"lrn":15,"rev":122}, current: {"nu":44,"lrn":14,"rev":122}
[2020-12-12 00:47:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:48:03]	RCC - prev: {"nu":44,"lrn":14,"rev":122}, current: {"nu":44,"lrn":14,"rev":121}
[2020-12-12 00:48:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:48:09]	RCC - prev: {"nu":44,"lrn":14,"rev":121}, current: {"nu":43,"lrn":14,"rev":121}
[2020-12-12 00:48:09]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:48:19]	RCC - prev: {"nu":43,"lrn":14,"rev":121}, current: {"nu":43,"lrn":14,"rev":120}
[2020-12-12 00:48:19]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:48:23]	RCC - prev: {"nu":43,"lrn":14,"rev":120}, current: {"nu":43,"lrn":13,"rev":120}
[2020-12-12 00:48:23]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:48:25]	RCC - prev: {"nu":43,"lrn":13,"rev":120}, current: {"nu":43,"lrn":12,"rev":120}
[2020-12-12 00:48:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:48:31]	RCC - prev: {"nu":43,"lrn":12,"rev":120}, current: {"nu":43,"lrn":12,"rev":119}
[2020-12-12 00:48:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:48:33]	RCC - prev: {"nu":43,"lrn":12,"rev":119}, current: {"nu":43,"lrn":12,"rev":118}
[2020-12-12 00:48:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:48:40]	RCC - prev: {"nu":43,"lrn":12,"rev":118}, current: {"nu":42,"lrn":13,"rev":118}
[2020-12-12 00:48:40]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:48:56]	RCC - prev: {"nu":42,"lrn":13,"rev":118}, current: {"nu":42,"lrn":13,"rev":117}
[2020-12-12 00:48:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:49:27]	RCC - prev: {"nu":42,"lrn":13,"rev":117}, current: {"nu":42,"lrn":13,"rev":116}
[2020-12-12 00:49:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:49:31]	RCC - prev: {"nu":42,"lrn":13,"rev":116}, current: {"nu":41,"lrn":14,"rev":116}
[2020-12-12 00:49:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:50:13]	RCC - prev: {"nu":41,"lrn":14,"rev":116}, current: {"nu":41,"lrn":16,"rev":115}
[2020-12-12 00:50:13]	 - Output instruction: {"instType":1,"dy":-1,"logType":"rev-again"}
[2020-12-12 00:50:17]	RCC - prev: {"nu":41,"lrn":16,"rev":115}, current: {"nu":41,"lrn":15,"rev":115}
[2020-12-12 00:50:17]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:50:46]	RCC - prev: {"nu":41,"lrn":15,"rev":115}, current: {"nu":41,"lrn":15,"rev":113}
[2020-12-12 00:50:46]	 - Output instruction: {"instType":1,"dy":2,"logType":"rev-good"}
[2020-12-12 00:50:47]	RCC - prev: {"nu":41,"lrn":15,"rev":113}, current: {"nu":41,"lrn":14,"rev":113}
[2020-12-12 00:50:47]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:50:53]	RCC - prev: {"nu":41,"lrn":14,"rev":113}, current: {"nu":41,"lrn":13,"rev":113}
[2020-12-12 00:50:53]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:51:02]	RCC - prev: {"nu":41,"lrn":13,"rev":113}, current: {"nu":41,"lrn":12,"rev":113}
[2020-12-12 00:51:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:51:10]	RCC - prev: {"nu":41,"lrn":12,"rev":113}, current: {"nu":41,"lrn":11,"rev":113}
[2020-12-12 00:51:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:51:35]	RCC - prev: {"nu":41,"lrn":11,"rev":113}, current: {"nu":41,"lrn":11,"rev":112}
[2020-12-12 00:51:35]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:51:48]	RCC - prev: {"nu":41,"lrn":11,"rev":112}, current: {"nu":40,"lrn":11,"rev":112}
[2020-12-12 00:51:48]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:51:49]	 - Output instruction: {"instType":3}
[2020-12-12 00:52:18]	RCC - prev: {"nu":41,"lrn":11,"rev":112}, current: {"nu":41,"lrn":12,"rev":112}
[2020-12-12 00:52:18]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-12 00:52:32]	RCC - prev: {"nu":41,"lrn":12,"rev":112}, current: {"nu":41,"lrn":12,"rev":111}
[2020-12-12 00:52:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:52:33]	RCC - prev: {"nu":41,"lrn":12,"rev":111}, current: {"nu":41,"lrn":11,"rev":111}
[2020-12-12 00:52:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:52:35]	RCC - prev: {"nu":41,"lrn":11,"rev":111}, current: {"nu":40,"lrn":11,"rev":111}
[2020-12-12 00:52:35]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:52:36]	RCC - prev: {"nu":40,"lrn":11,"rev":111}, current: {"nu":40,"lrn":11,"rev":110}
[2020-12-12 00:52:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:52:38]	RCC - prev: {"nu":40,"lrn":11,"rev":110}, current: {"nu":40,"lrn":11,"rev":109}
[2020-12-12 00:52:38]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:52:42]	RCC - prev: {"nu":40,"lrn":11,"rev":109}, current: {"nu":39,"lrn":12,"rev":109}
[2020-12-12 00:52:42]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:52:49]	RCC - prev: {"nu":39,"lrn":12,"rev":109}, current: {"nu":39,"lrn":12,"rev":108}
[2020-12-12 00:52:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:52:58]	RCC - prev: {"nu":39,"lrn":12,"rev":108}, current: {"nu":39,"lrn":13,"rev":107}
[2020-12-12 00:52:58]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:53:01]	RCC - prev: {"nu":39,"lrn":13,"rev":107}, current: {"nu":38,"lrn":15,"rev":107}
[2020-12-12 00:53:01]	 - Output instruction: {"instType":1,"dy":0,"logType":"new"}
[2020-12-12 00:53:04]	RCC - prev: {"nu":38,"lrn":15,"rev":107}, current: {"nu":38,"lrn":15,"rev":106}
[2020-12-12 00:53:04]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:53:06]	RCC - prev: {"nu":38,"lrn":15,"rev":106}, current: {"nu":38,"lrn":15,"rev":105}
[2020-12-12 00:53:06]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:53:08]	RCC - prev: {"nu":38,"lrn":15,"rev":105}, current: {"nu":37,"lrn":15,"rev":105}
[2020-12-12 00:53:08]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:53:14]	RCC - prev: {"nu":37,"lrn":15,"rev":105}, current: {"nu":37,"lrn":15,"rev":104}
[2020-12-12 00:53:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:53:24]	RCC - prev: {"nu":37,"lrn":15,"rev":104}, current: {"nu":37,"lrn":15,"rev":103}
[2020-12-12 00:53:24]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:53:29]	RCC - prev: {"nu":37,"lrn":15,"rev":103}, current: {"nu":36,"lrn":16,"rev":103}
[2020-12-12 00:53:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:54:41]	RCC - prev: {"nu":36,"lrn":16,"rev":103}, current: {"nu":36,"lrn":17,"rev":102}
[2020-12-12 00:54:41]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:54:42]	RCC - prev: {"nu":36,"lrn":17,"rev":102}, current: {"nu":36,"lrn":16,"rev":102}
